gender,type,region,year,count
여,RH(+)A형,서울서부,2018,0
여,RH(+)A형,서울남부,2018,18780
여,RH(+)A형,서울동부,2018,25693
여,RH(+)A형,부산,2018,22597
여,RH(+)A형,대구·경북,2018,22316
여,RH(+)A형,인천,2018,15257
여,RH(+)A형,울산,2018,6595
여,RH(+)A형,경기,2018,15614
여,RH(+)A형,강원,2018,8396
여,RH(+)A형,충북,2018,7162
여,RH(+)A형,대전·세종·충남,2018,23474
여,RH(+)A형,전북,2018,9185
여,RH(+)A형,광주·전남,2018,24151
여,RH(+)A형,경남,2018,11027
여,RH(+)A형,제주,2018,2978
여,RH(+)A형,대한적십자사 외,2018,22463
여,RH(+)B형,대한적십자사,2018,190873
여,RH(+)B형,서울중앙,2018,19299
여,RH(+)B형,서울서부,2018,0
여,RH(+)B형,서울남부,2018,15262
여,RH(+)B형,서울동부,2018,21122
여,RH(+)B형,부산,2018,17626
여,RH(+)B형,대구·경북,2018,19079
여,RH(+)B형,인천,2018,12733
여,RH(+)B형,울산,2018,5819
여,RH(+)B형,경기,2018,12738
여,RH(+)B형,강원,2018,7676
여,RH(+)B형,충북,2018,6303
여,RH(+)B형,대전·세종·충남,2018,18773
여,RH(+)B형,전북,2018,6703
여,RH(+)B형,광주·전남,2018,16203
여,RH(+)B형,경남,2018,8412
여,RH(+)B형,제주,2018,3125
여,RH(+)B형,대한적십자사 외,2018,18486
여,RH(+)AB형,대한적십자사,2018,80936
여,RH(+)AB형,서울중앙,2018,8288
여,RH(+)AB형,서울서부,2018,0
여,RH(+)AB형,서울남부,2018,6343
여,RH(+)AB형,서울동부,2018,8618
여,RH(+)AB형,부산,2018,7802
여,RH(+)AB형,대구·경북,2018,7594
여,RH(+)AB형,인천,2018,5309
여,RH(+)AB형,울산,2018,2350
여,RH(+)AB형,경기,2018,5366
여,RH(+)AB형,강원,2018,2936
여,RH(+)AB형,충북,2018,2437
여,RH(+)AB형,대전·세종·충남,2018,8207
여,RH(+)AB형,전북,2018,3167
여,RH(+)AB형,광주·전남,2018,7686
여,RH(+)AB형,경남,2018,3684
여,RH(+)AB형,제주,2018,1149
여,RH(+)AB형,대한적십자사 외,2018,7729
여,RH(-)O형,대한적십자사,2018,1057
여,RH(-)O형,서울중앙,2018,125
여,RH(-)O형,서울서부,2018,0
여,RH(-)O형,서울남부,2018,90
여,RH(-)O형,서울동부,2018,141
여,RH(-)O형,부산,2018,86
여,RH(-)O형,대구·경북,2018,105
여,RH(-)O형,인천,2018,79
여,RH(-)O형,울산,2018,28
여,RH(-)O형,경기,2018,68
여,RH(-)O형,강원,2018,18
여,RH(-)O형,충북,2018,27
여,RH(-)O형,대전·세종·충남,2018,134
여,RH(-)O형,전북,2018,37
여,RH(-)O형,광주·전남,2018,61
여,RH(-)O형,경남,2018,50
여,RH(-)O형,제주,2018,8
여,RH(-)O형,대한적십자사 외,2018,87
여,RH(-)A형,대한적십자사,2018,1008
여,RH(-)A형,서울중앙,2018,125
여,RH(-)A형,서울서부,2018,0
여,RH(-)A형,서울남부,2018,114
여,RH(-)A형,서울동부,2018,99
여,RH(-)A형,부산,2018,88
여,RH(-)A형,대구·경북,2018,120
여,RH(-)A형,인천,2018,50
여,RH(-)A형,울산,2018,19
여,RH(-)A형,경기,2018,75
여,RH(-)A형,강원,2018,29
여,RH(-)A형,충북,2018,29
여,RH(-)A형,대전·세종·충남,2018,108
여,RH(-)A형,전북,2018,22
여,RH(-)A형,광주·전남,2018,80
여,RH(-)A형,경남,2018,37
여,RH(-)A형,제주,2018,13
여,RH(-)A형,대한적십자사 외,2018,104
여,RH(-)B형,대한적십자사,2018,798
여,RH(-)B형,서울중앙,2018,95
여,RH(-)B형,서울서부,2018,0
여,RH(-)B형,서울남부,2018,59
여,RH(-)B형,서울동부,2018,76
여,RH(-)B형,부산,2018,82
여,RH(-)B형,대구·경북,2018,85
여,RH(-)B형,인천,2018,38
여,RH(-)B형,울산,2018,22
여,RH(-)B형,경기,2018,72
여,RH(-)B형,강원,2018,27
여,RH(-)B형,충북,2018,29
여,RH(-)B형,대전·세종·충남,2018,59
여,RH(-)B형,전북,2018,18
여,RH(-)B형,광주·전남,2018,64
여,RH(-)B형,경남,2018,60
여,RH(-)B형,제주,2018,12
여,RH(-)B형,대한적십자사 외,2018,83
여,RH(-)AB형,대한적십자사,2018,363
여,RH(-)AB형,서울중앙,2018,40
여,RH(-)AB형,서울서부,2018,0
여,RH(-)AB형,서울남부,2018,36
여,RH(-)AB형,서울동부,2018,42
여,RH(-)AB형,부산,2018,28
여,RH(-)AB형,대구·경북,2018,47
여,RH(-)AB형,인천,2018,15
여,RH(-)AB형,울산,2018,4
여,RH(-)AB형,경기,2018,17
여,RH(-)AB형,강원,2018,18
여,RH(-)AB형,충북,2018,25
여,RH(-)AB형,대전·세종·충남,2018,34
여,RH(-)AB형,전북,2018,4
여,RH(-)AB형,광주·전남,2018,30
여,RH(-)AB형,경남,2018,21
여,RH(-)AB형,제주,2018,2
여,RH(-)AB형,대한적십자사 외,2018,49
남,RH(+)O형,대한적십자사,2019,522377
남,RH(+)O형,서울중앙,2019,50466
남,RH(+)O형,서울서부,2019,0
남,RH(+)O형,서울남부,2019,43836
남,RH(+)O형,서울동부,2019,51377
남,RH(+)O형,부산,2019,40951
남,RH(+)O형,대구·경북,2019,46588
남,RH(+)O형,인천,2019,30756
남,RH(+)O형,울산,2019,18811
남,RH(+)O형,경기,2019,44329
남,RH(+)O형,강원,2019,35386
남,RH(+)O형,충북,2019,19355
남,RH(+)O형,대전·세종·충남,2019,47444
남,RH(+)O형,전북,2019,21455
남,RH(+)O형,광주·전남,2019,37075
남,RH(+)O형,경남,2019,27775
남,RH(+)O형,제주,2019,6773
남,RH(+)O형,대한적십자사 외,2019,35272
남,RH(+)A형,대한적십자사,2019,653563
남,RH(+)A형,서울중앙,2019,62401
남,RH(+)A형,서울서부,2019,0
남,RH(+)A형,서울남부,2019,54200
남,RH(+)A형,서울동부,2019,63469
남,RH(+)A형,부산,2019,51572
남,RH(+)A형,대구·경북,2019,55991
남,RH(+)A형,인천,2019,38101
남,RH(+)A형,울산,2019,23284
남,RH(+)A형,경기,2019,53573
남,RH(+)A형,강원,2019,42221
남,RH(+)A형,충북,2019,23513
남,RH(+)A형,대전·세종·충남,2019,60871
남,RH(+)A형,전북,2019,29066
남,RH(+)A형,광주·전남,2019,52067
남,RH(+)A형,경남,2019,35715
남,RH(+)A형,제주,2019,7519
남,RH(+)A형,대한적십자사 외,2019,43407
남,RH(+)B형,대한적십자사,2019,506455
남,RH(+)B형,서울중앙,2019,48334
남,RH(+)B형,서울서부,2019,0
남,RH(+)B형,서울남부,2019,43171
남,RH(+)B형,서울동부,2019,49319
남,RH(+)B형,부산,2019,39473
남,RH(+)B형,대구·경북,2019,45060
남,RH(+)B형,인천,2019,29828
남,RH(+)B형,울산,2019,18141
남,RH(+)B형,경기,2019,41590
남,RH(+)B형,강원,2019,34984
남,RH(+)B형,충북,2019,19233
남,RH(+)B형,대전·세종·충남,2019,47295
남,RH(+)B형,전북,2019,21232
남,RH(+)B형,광주·전남,2019,35144
남,RH(+)B형,경남,2019,26234
남,RH(+)B형,제주,2019,7417
남,RH(+)B형,대한적십자사 외,2019,34131
남,RH(+)AB형,대한적십자사,2019,219095
남,RH(+)AB형,서울중앙,2019,20979
남,RH(+)AB형,서울서부,2019,0
남,RH(+)AB형,서울남부,2019,18513
남,RH(+)AB형,서울동부,2019,21207
남,RH(+)AB형,부산,2019,17177
남,RH(+)AB형,대구·경북,2019,18981
남,RH(+)AB형,인천,2019,12859
남,RH(+)AB형,울산,2019,8017
남,RH(+)AB형,경기,2019,18760
남,RH(+)AB형,강원,2019,14377
남,RH(+)AB형,충북,2019,7840
남,RH(+)AB형,대전·세종·충남,2019,20193
남,RH(+)AB형,전북,2019,9255
남,RH(+)AB형,광주·전남,2019,16880
남,RH(+)AB형,경남,2019,11215
남,RH(+)AB형,제주,2019,2842
남,RH(+)AB형,대한적십자사 외,2019,14054
남,RH(-)O형,대한적십자사,2019,2329
남,RH(-)O형,서울중앙,2019,263
남,RH(-)O형,서울서부,2019,0
남,RH(-)O형,서울남부,2019,181
남,RH(-)O형,서울동부,2019,266
남,RH(-)O형,부산,2019,157
남,RH(-)O형,대구·경북,2019,216
남,RH(-)O형,인천,2019,120
남,RH(-)O형,울산,2019,102
남,RH(-)O형,경기,2019,243
남,RH(-)O형,강원,2019,156
남,RH(-)O형,충북,2019,73
남,RH(-)O형,대전·세종·충남,2019,192
남,RH(-)O형,전북,2019,64
남,RH(-)O형,광주·전남,2019,139
남,RH(-)O형,경남,2019,137
남,RH(-)O형,제주,2019,20
남,RH(-)O형,대한적십자사 외,2019,137
남,RH(-)A형,대한적십자사,2019,2609
남,RH(-)A형,서울중앙,2019,261
남,RH(-)A형,서울서부,2019,0
남,RH(-)A형,서울남부,2019,160
남,RH(-)A형,서울동부,2019,263
남,RH(-)A형,부산,2019,197
남,RH(-)A형,대구·경북,2019,213
남,RH(-)A형,인천,2019,157
남,RH(-)A형,울산,2019,112
남,RH(-)A형,경기,2019,218
남,RH(-)A형,강원,2019,140
남,RH(-)A형,충북,2019,127
남,RH(-)A형,대전·세종·충남,2019,277
남,RH(-)A형,전북,2019,131
남,RH(-)A형,광주·전남,2019,166
남,RH(-)A형,경남,2019,152
남,RH(-)A형,제주,2019,35
남,RH(-)A형,대한적십자사 외,2019,167
남,RH(-)B형,대한적십자사,2019,1962
남,RH(-)B형,서울중앙,2019,150
남,RH(-)B형,서울서부,2019,0
남,RH(-)B형,서울남부,2019,149
남,RH(-)B형,서울동부,2019,232
남,RH(-)B형,부산,2019,176
남,RH(-)B형,대구·경북,2019,163
남,RH(-)B형,인천,2019,143
남,RH(-)B형,울산,2019,62
남,RH(-)B형,경기,2019,173
남,RH(-)B형,강원,2019,93
남,RH(-)B형,충북,2019,101
남,RH(-)B형,대전·세종·충남,2019,159
남,RH(-)B형,전북,2019,82
남,RH(-)B형,광주·전남,2019,120
남,RH(-)B형,경남,2019,125
남,RH(-)B형,제주,2019,34
남,RH(-)B형,대한적십자사 외,2019,89
남,RH(-)AB형,대한적십자사,2019,842
남,RH(-)AB형,서울중앙,2019,62
남,RH(-)AB형,서울서부,2019,0
남,RH(-)AB형,서울남부,2019,110
남,RH(-)AB형,서울동부,2019,66
남,RH(-)AB형,부산,2019,80
남,RH(-)AB형,대구·경북,2019,78
남,RH(-)AB형,인천,2019,38
남,RH(-)AB형,울산,2019,32
남,RH(-)AB형,경기,2019,49
남,RH(-)AB형,강원,2019,51
남,RH(-)AB형,충북,2019,21
남,RH(-)AB형,대전·세종·충남,2019,68
남,RH(-)AB형,전북,2019,43
남,RH(-)AB형,광주·전남,2019,91
남,RH(-)AB형,경남,2019,42
남,RH(-)AB형,제주,2019,11
남,RH(-)AB형,대한적십자사 외,2019,77
여,RH(+)O형,대한적십자사,2019,197257
여,RH(+)O형,서울중앙,2019,19392
여,RH(+)O형,서울서부,2019,0
여,RH(+)O형,서울남부,2019,15518
여,RH(+)O형,서울동부,2019,20633
여,RH(+)O형,부산,2019,17788
여,RH(+)O형,대구·경북,2019,18994
여,RH(+)O형,인천,2019,13039
여,RH(+)O형,울산,2019,6587
여,RH(+)O형,경기,2019,15195
여,RH(+)O형,강원,2019,7608
여,RH(+)O형,충북,2019,6679
여,RH(+)O형,대전·세종·충남,2019,19674
여,RH(+)O형,전북,2019,7522
여,RH(+)O형,광주·전남,2019,16949
여,RH(+)O형,경남,2019,8463
여,RH(+)O형,제주,2019,3216
여,RH(+)O형,대한적십자사 외,2019,13759
여,RH(+)A형,대한적십자사,2019,234229
여,RH(+)A형,서울중앙,2019,22730
여,RH(+)A형,서울서부,2019,0
여,RH(+)A형,서울남부,2019,17665
여,RH(+)A형,서울동부,2019,24255
여,RH(+)A형,부산,2019,21633
여,RH(+)A형,대구·경북,2019,21031
여,RH(+)A형,인천,2019,15097
여,RH(+)A형,울산,2019,7428
여,RH(+)A형,경기,2019,16990
여,RH(+)A형,강원,2019,8141
여,RH(+)A형,충북,2019,7815
여,RH(+)A형,대전·세종·충남,2019,24365
여,RH(+)A형,전북,2019,9512
여,RH(+)A형,광주·전남,2019,23672
여,RH(+)A형,경남,2019,10669
여,RH(+)A형,제주,2019,3226
여,RH(+)A형,대한적십자사 외,2019,16803
여,RH(+)B형,대한적십자사,2019,189376
여,RH(+)B형,서울중앙,2019,17841
여,RH(+)B형,서울서부,2019,0
여,RH(+)B형,서울남부,2019,14869
여,RH(+)B형,서울동부,2019,20045
여,RH(+)B형,부산,2019,16671
여,RH(+)B형,대구·경북,2019,17647
여,RH(+)B형,인천,2019,12662
여,RH(+)B형,울산,2019,6362
여,RH(+)B형,경기,2019,13835
여,RH(+)B형,강원,2019,7514
여,RH(+)B형,충북,2019,6690
여,RH(+)B형,대전·세종·충남,2019,19557
여,RH(+)B형,전북,2019,7062
여,RH(+)B형,광주·전남,2019,16363
여,RH(+)B형,경남,2019,8675
여,RH(+)B형,제주,2019,3583
여,RH(+)B형,대한적십자사 외,2019,13399
여,RH(+)AB형,대한적십자사,2019,80566
여,RH(+)AB형,서울중앙,2019,7773
여,RH(+)AB형,서울서부,2019,0
여,RH(+)AB형,서울남부,2019,6137
여,RH(+)AB형,서울동부,2019,8318
여,RH(+)AB형,부산,2019,7415
여,RH(+)AB형,대구·경북,2019,7185
여,RH(+)AB형,인천,2019,5396
여,RH(+)AB형,울산,2019,2572
여,RH(+)AB형,경기,2019,5964
여,RH(+)AB형,강원,2019,2818
여,RH(+)AB형,충북,2019,2711
여,RH(+)AB형,대전·세종·충남,2019,8337
여,RH(+)AB형,전북,2019,3381
여,RH(+)AB형,광주·전남,2019,7704
여,RH(+)AB형,경남,2019,3597
여,RH(+)AB형,제주,2019,1258
여,RH(+)AB형,대한적십자사 외,2019,5662
여,RH(-)O형,대한적십자사,2019,1081
여,RH(-)O형,서울중앙,2019,120
여,RH(-)O형,서울서부,2019,0
여,RH(-)O형,서울남부,2019,68
여,RH(-)O형,서울동부,2019,166
여,RH(-)O형,부산,2019,95
여,RH(-)O형,대구·경북,2019,108
여,RH(-)O형,인천,2019,77
여,RH(-)O형,울산,2019,28
여,RH(-)O형,경기,2019,78
여,RH(-)O형,강원,2019,30
여,RH(-)O형,충북,2019,27
여,RH(-)O형,대전·세종·충남,2019,136
여,RH(-)O형,전북,2019,30
여,RH(-)O형,광주·전남,2019,64
여,RH(-)O형,경남,2019,40
여,RH(-)O형,제주,2019,14
여,RH(-)O형,대한적십자사 외,2019,56
여,RH(-)A형,대한적십자사,2019,1057
여,RH(-)A형,서울중앙,2019,126
여,RH(-)A형,서울서부,2019,0
여,RH(-)A형,서울남부,2019,84
여,RH(-)A형,서울동부,2019,126
여,RH(-)A형,부산,2019,93
여,RH(-)A형,대구·경북,2019,117
여,RH(-)A형,인천,2019,55
여,RH(-)A형,울산,2019,34
여,RH(-)A형,경기,2019,80
여,RH(-)A형,강원,2019,37
여,RH(-)A형,충북,2019,30
여,RH(-)A형,대전·세종·충남,2019,115
여,RH(-)A형,전북,2019,33
여,RH(-)A형,광주·전남,2019,81
여,RH(-)A형,경남,2019,35
여,RH(-)A형,제주,2019,11
여,RH(-)A형,대한적십자사 외,2019,80
여,RH(-)B형,대한적십자사,2019,778
여,RH(-)B형,서울중앙,2019,100
여,RH(-)B형,서울서부,2019,0
여,RH(-)B형,서울남부,2019,54
여,RH(-)B형,서울동부,2019,84
여,RH(-)B형,부산,2019,64
여,RH(-)B형,대구·경북,2019,77
여,RH(-)B형,인천,2019,48
여,RH(-)B형,울산,2019,19
여,RH(-)B형,경기,2019,60
여,RH(-)B형,강원,2019,30
여,RH(-)B형,충북,2019,21
여,RH(-)B형,대전·세종·충남,2019,61
여,RH(-)B형,전북,2019,32
여,RH(-)B형,광주·전남,2019,61
여,RH(-)B형,경남,2019,57
여,RH(-)B형,제주,2019,10
여,RH(-)B형,대한적십자사 외,2019,72
여,RH(-)AB형,대한적십자사,2019,325
여,RH(-)AB형,서울중앙,2019,37
여,RH(-)AB형,서울서부,2019,0
여,RH(-)AB형,서울남부,2019,19
여,RH(-)AB형,서울동부,2019,30
여,RH(-)AB형,부산,2019,19
여,RH(-)AB형,대구·경북,2019,32
여,RH(-)AB형,인천,2019,16
여,RH(-)AB형,울산,2019,8
여,RH(-)AB형,경기,2019,33
여,RH(-)AB형,강원,2019,20
여,RH(-)AB형,충북,2019,15
여,RH(-)AB형,대전·세종·충남,2019,34
여,RH(-)AB형,전북,2019,3
여,RH(-)AB형,광주·전남,2019,29
여,RH(-)AB형,경남,2019,26
여,RH(-)AB형,제주,2019,4
여,RH(-)AB형,대한적십자사 외,2019,26
남,RH(+)O형,대한적십자사,2020,488712
남,RH(+)O형,서울중앙,2020,43445
남,RH(+)O형,서울서부,2020,0
남,RH(+)O형,서울남부,2020,39017
남,RH(+)O형,서울동부,2020,46584
남,RH(+)O형,부산,2020,37632
남,RH(+)O형,대구·경북,2020,39007
남,RH(+)O형,인천,2020,32852
남,RH(+)O형,울산,2020,17478
남,RH(+)O형,경기,2020,47715
남,RH(+)O형,강원,2020,32247
남,RH(+)O형,충북,2020,17872
남,RH(+)O형,대전·세종·충남,2020,45970
남,RH(+)O형,전북,2020,20414
남,RH(+)O형,광주·전남,2020,33145
남,RH(+)O형,경남,2020,27319
남,RH(+)O형,제주,2020,8015
남,RH(+)O형,대한적십자사 외,2020,34412
남,RH(+)A형,대한적십자사,2020,613408
남,RH(+)A형,서울중앙,2020,54442
남,RH(+)A형,서울서부,2020,0
남,RH(+)A형,서울남부,2020,49413
남,RH(+)A형,서울동부,2020,58288
남,RH(+)A형,부산,2020,48049
남,RH(+)A형,대구·경북,2020,46574
남,RH(+)A형,인천,2020,40378
남,RH(+)A형,울산,2020,21570
남,RH(+)A형,경기,2020,57364
남,RH(+)A형,강원,2020,38455
남,RH(+)A형,충북,2020,22252
남,RH(+)A형,대전·세종·충남,2020,58697
남,RH(+)A형,전북,2020,27248
남,RH(+)A형,광주·전남,2020,46640
남,RH(+)A형,경남,2020,35179
남,RH(+)A형,제주,2020,8859
남,RH(+)A형,대한적십자사 외,2020,41466
남,RH(+)B형,대한적십자사,2020,476799
남,RH(+)B형,서울중앙,2020,41018
남,RH(+)B형,서울서부,2020,0
남,RH(+)B형,서울남부,2020,38626
남,RH(+)B형,서울동부,2020,45766
남,RH(+)B형,부산,2020,36260
남,RH(+)B형,대구·경북,2020,37330
남,RH(+)B형,인천,2020,32027
남,RH(+)B형,울산,2020,16731
남,RH(+)B형,경기,2020,45410
남,RH(+)B형,강원,2020,32736
남,RH(+)B형,충북,2020,18203
남,RH(+)B형,대전·세종·충남,2020,46155
남,RH(+)B형,전북,2020,19624
남,RH(+)B형,광주·전남,2020,31964
남,RH(+)B형,경남,2020,26149
남,RH(+)B형,제주,2020,8800
남,RH(+)B형,대한적십자사 외,2020,33078
남,RH(+)AB형,대한적십자사,2020,206682
남,RH(+)AB형,서울중앙,2020,18251
남,RH(+)AB형,서울서부,2020,0
남,RH(+)AB형,서울남부,2020,16720
남,RH(+)AB형,서울동부,2020,19831
남,RH(+)AB형,부산,2020,15561
남,RH(+)AB형,대구·경북,2020,15827
남,RH(+)AB형,인천,2020,13570
남,RH(+)AB형,울산,2020,7586
남,RH(+)AB형,경기,2020,19922
남,RH(+)AB형,강원,2020,13454
남,RH(+)AB형,충북,2020,7294
남,RH(+)AB형,대전·세종·충남,2020,20045
남,RH(+)AB형,전북,2020,8780
남,RH(+)AB형,광주·전남,2020,15307
남,RH(+)AB형,경남,2020,11293
남,RH(+)AB형,제주,2020,3241
남,RH(+)AB형,대한적십자사 외,2020,13931
남,RH(-)O형,대한적십자사,2020,2194
남,RH(-)O형,서울중앙,2020,249
남,RH(-)O형,서울서부,2020,0
남,RH(-)O형,서울남부,2020,162
남,RH(-)O형,서울동부,2020,205
남,RH(-)O형,부산,2020,117
남,RH(-)O형,대구·경북,2020,170
남,RH(-)O형,인천,2020,155
남,RH(-)O형,울산,2020,104
남,RH(-)O형,경기,2020,231
남,RH(-)O형,강원,2020,139
남,RH(-)O형,충북,2020,78
남,RH(-)O형,대전·세종·충남,2020,209
남,RH(-)O형,전북,2020,77
남,RH(-)O형,광주·전남,2020,120
남,RH(-)O형,경남,2020,149
남,RH(-)O형,제주,2020,29
남,RH(-)O형,대한적십자사 외,2020,118
남,RH(-)A형,대한적십자사,2020,2612
남,RH(-)A형,서울중앙,2020,224
남,RH(-)A형,서울서부,2020,0
남,RH(-)A형,서울남부,2020,184
남,RH(-)A형,서울동부,2020,287
남,RH(-)A형,부산,2020,214
남,RH(-)A형,대구·경북,2020,188
남,RH(-)A형,인천,2020,144
남,RH(-)A형,울산,2020,115
남,RH(-)A형,경기,2020,254
남,RH(-)A형,강원,2020,141
남,RH(-)A형,충북,2020,121
남,RH(-)A형,대전·세종·충남,2020,291
남,RH(-)A형,전북,2020,108
남,RH(-)A형,광주·전남,2020,136
남,RH(-)A형,경남,2020,171
남,RH(-)A형,제주,2020,34
남,RH(-)A형,대한적십자사 외,2020,167
남,RH(-)B형,대한적십자사,2020,1954
남,RH(-)B형,서울중앙,2020,145
남,RH(-)B형,서울서부,2020,0
남,RH(-)B형,서울남부,2020,117
남,RH(-)B형,서울동부,2020,178
남,RH(-)B형,부산,2020,176
남,RH(-)B형,대구·경북,2020,139
남,RH(-)B형,인천,2020,192
남,RH(-)B형,울산,2020,51
남,RH(-)B형,경기,2020,213
남,RH(-)B형,강원,2020,122
남,RH(-)B형,충북,2020,95
남,RH(-)B형,대전·세종·충남,2020,195
남,RH(-)B형,전북,2020,73
남,RH(-)B형,광주·전남,2020,122
남,RH(-)B형,경남,2020,105
남,RH(-)B형,제주,2020,31
남,RH(-)B형,대한적십자사 외,2020,105
남,RH(-)AB형,대한적십자사,2020,757
남,RH(-)AB형,서울중앙,2020,58
남,RH(-)AB형,서울서부,2020,0
남,RH(-)AB형,서울남부,2020,84
남,RH(-)AB형,서울동부,2020,51
남,RH(-)AB형,부산,2020,58
남,RH(-)AB형,대구·경북,2020,51
남,RH(-)AB형,인천,2020,65
남,RH(-)AB형,울산,2020,25
남,RH(-)AB형,경기,2020,84
남,RH(-)AB형,강원,2020,39
남,RH(-)AB형,충북,2020,23
남,RH(-)AB형,대전·세종·충남,2020,78
남,RH(-)AB형,전북,2020,28
남,RH(-)AB형,광주·전남,2020,65
남,RH(-)AB형,경남,2020,40
남,RH(-)AB형,제주,2020,8
남,RH(-)AB형,대한적십자사 외,2020,49
여,RH(+)O형,대한적십자사,2020,180408
여,RH(+)O형,서울중앙,2020,18375
여,RH(+)O형,서울서부,2020,0
여,RH(+)O형,서울남부,2020,13060
여,RH(+)O형,서울동부,2020,17143
여,RH(+)O형,부산,2020,16468
여,RH(+)O형,대구·경북,2020,16694
여,RH(+)O형,인천,2020,12879
여,RH(+)O형,울산,2020,5456
여,RH(+)O형,경기,2020,15676
여,RH(+)O형,강원,2020,6827
여,RH(+)O형,충북,2020,5727
여,RH(+)O형,대전·세종·충남,2020,18431
여,RH(+)O형,전북,2020,7135
여,RH(+)O형,광주·전남,2020,14668
여,RH(+)O형,경남,2020,8286
여,RH(+)O형,제주,2020,3583
여,RH(+)O형,대한적십자사 외,2020,14795
여,RH(+)A형,대한적십자사,2020,212793
여,RH(+)A형,서울중앙,2020,21370
여,RH(+)A형,서울서부,2020,0
여,RH(+)A형,서울남부,2020,14915
여,RH(+)A형,서울동부,2020,20035
여,RH(+)A형,부산,2020,19795
여,RH(+)A형,대구·경북,2020,18470
여,RH(+)A형,인천,2020,14805
여,RH(+)A형,울산,2020,6046
여,RH(+)A형,경기,2020,17809
여,RH(+)A형,강원,2020,7250
여,RH(+)A형,충북,2020,6382
여,RH(+)A형,대전·세종·충남,2020,22624
여,RH(+)A형,전북,2020,9132
여,RH(+)A형,광주·전남,2020,19978
여,RH(+)A형,경남,2020,10507
여,RH(+)A형,제주,2020,3675
여,RH(+)A형,대한적십자사 외,2020,17658
여,RH(+)B형,대한적십자사,2020,171912
여,RH(+)B형,서울중앙,2020,16772
여,RH(+)B형,서울서부,2020,0
여,RH(+)B형,서울남부,2020,12512
여,RH(+)B형,서울동부,2020,16185
여,RH(+)B형,부산,2020,15879
여,RH(+)B형,대구·경북,2020,15354
여,RH(+)B형,인천,2020,12509
여,RH(+)B형,울산,2020,5186
여,RH(+)B형,경기,2020,14695
여,RH(+)B형,강원,2020,6642
여,RH(+)B형,충북,2020,5299
여,RH(+)B형,대전·세종·충남,2020,17889
여,RH(+)B형,전북,2020,6813
여,RH(+)B형,광주·전남,2020,14021
여,RH(+)B형,경남,2020,8229
여,RH(+)B형,제주,2020,3927
여,RH(+)B형,대한적십자사 외,2020,14081
여,RH(+)AB형,대한적십자사,2020,73883
여,RH(+)AB형,서울중앙,2020,7309
여,RH(+)AB형,서울서부,2020,0
여,RH(+)AB형,서울남부,2020,5286
여,RH(+)AB형,서울동부,2020,6934
여,RH(+)AB형,부산,2020,6788
여,RH(+)AB형,대구·경북,2020,6283
여,RH(+)AB형,인천,2020,5287
여,RH(+)AB형,울산,2020,2083
여,RH(+)AB형,경기,2020,6250
여,RH(+)AB형,강원,2020,2520
여,RH(+)AB형,충북,2020,2303
여,RH(+)AB형,대전·세종·충남,2020,7902
여,RH(+)AB형,전북,2020,3230
여,RH(+)AB형,광주·전남,2020,6761
여,RH(+)AB형,경남,2020,3507
여,RH(+)AB형,제주,2020,1440
여,RH(+)AB형,대한적십자사 외,2020,6072
여,RH(-)O형,대한적십자사,2020,957
여,RH(-)O형,서울중앙,2020,112
여,RH(-)O형,서울서부,2020,0
여,RH(-)O형,서울남부,2020,49
여,RH(-)O형,서울동부,2020,108
여,RH(-)O형,부산,2020,116
여,RH(-)O형,대구·경북,2020,84
여,RH(-)O형,인천,2020,67
여,RH(-)O형,울산,2020,19
여,RH(-)O형,경기,2020,86
여,RH(-)O형,강원,2020,23
여,RH(-)O형,충북,2020,19
여,RH(-)O형,대전·세종·충남,2020,126
여,RH(-)O형,전북,2020,28
여,RH(-)O형,광주·전남,2020,59
여,RH(-)O형,경남,2020,49
여,RH(-)O형,제주,2020,12
여,RH(-)O형,대한적십자사 외,2020,72
여,RH(-)A형,대한적십자사,2020,1069
여,RH(-)A형,서울중앙,2020,124
여,RH(-)A형,서울서부,2020,0
여,RH(-)A형,서울남부,2020,98
여,RH(-)A형,서울동부,2020,93
여,RH(-)A형,부산,2020,87
여,RH(-)A형,대구·경북,2020,75
여,RH(-)A형,인천,2020,60
여,RH(-)A형,울산,2020,37
여,RH(-)A형,경기,2020,96
여,RH(-)A형,강원,2020,38
여,RH(-)A형,충북,2020,36
여,RH(-)A형,대전·세종·충남,2020,125
여,RH(-)A형,전북,2020,49
여,RH(-)A형,광주·전남,2020,100
여,RH(-)A형,경남,2020,41
여,RH(-)A형,제주,2020,10
여,RH(-)A형,대한적십자사 외,2020,91
여,RH(-)B형,대한적십자사,2020,751
여,RH(-)B형,서울중앙,2020,94
여,RH(-)B형,서울서부,2020,0
여,RH(-)B형,서울남부,2020,42
여,RH(-)B형,서울동부,2020,71
여,RH(-)B형,부산,2020,78
여,RH(-)B형,대구·경북,2020,84
여,RH(-)B형,인천,2020,52
여,RH(-)B형,울산,2020,22
여,RH(-)B형,경기,2020,71
여,RH(-)B형,강원,2020,26
여,RH(-)B형,충북,2020,26
여,RH(-)B형,대전·세종·충남,2020,64
여,RH(-)B형,전북,2020,26
여,RH(-)B형,광주·전남,2020,47
여,RH(-)B형,경남,2020,42
여,RH(-)B형,제주,2020,6
여,RH(-)B형,대한적십자사 외,2020,70
여,RH(-)AB형,대한적십자사,2020,319
여,RH(-)AB형,서울중앙,2020,36
